name			NZMean_1	NZcount_1	NZSigma_1	NZMean_2	NZcount_2	NZSigma_2	NZMean_3	NZcount_3	NZSigma_3	NZMean_4	NZcount_4	NZSigma_4	NZMean_5	NZcount_5	NZSigma_5	NZMean_6	NZcount_6	NZSigma_6	NZMean_7	NZcount_7	NZSigma_7	NZMean_8	NZcount_8	NZSigma_8	NZMean_9	NZcount_9	NZSigma_9	NZMean_10	NZcount_10	NZSigma_10	NZMean_11	NZcount_11	NZSigma_11	NZMean_12	NZcount_12	NZSigma_12	NZMean_13	NZcount_13	NZSigma_13	NZMean_15	NZcount_15	NZSigma_15	NZMean_16	NZcount_16	NZSigma_16	NZMean_17	NZcount_17	NZSigma_17	NZMean_18	NZcount_18	NZSigma_18	NZMean_19	NZcount_19	NZSigma_19
10241/070303111808/analysis/glm_hrf_coefs.nii.gz_17[rx#0]			-23.462256	171	16.422586	-11.309342	171	8.760869	-21.089320	55	14.517657	-25.207958	57	24.140810	-0.979823	171	16.271828	3.253589	171	15.353956	-4.398807	56	13.397464	-4.143478	52	17.589833	-10.234362	254	19.995122	-1.393988	256	45.447461	-21.644361	171	26.565187	-14.802268	171	17.773362	-9.372457	324	18.507150	-30.245731	257	23.855327	5.306811	257	20.047119	1.526170	171	25.706801	-0.141608	171	24.746762	-6.251573	171	28.500666
10241/070303111808/analysis/glm_hrf_coefs.nii.gz_18[ry#0]			47.188403	171	31.446263	24.665376	171	21.010465	27.054232	55	41.274853	67.821775	57	37.842355	-5.223295	171	36.125616	12.520879	171	35.852426	15.113756	56	26.751871	13.255117	52	26.681814	10.793462	254	35.197450	-34.887885	256	85.782031	35.946402	171	47.718792	28.387163	171	44.566258	48.548292	324	61.664554	57.272631	257	41.472630	-2.841057	257	35.816567	-7.481245	171	43.007806	-19.208633	171	30.972309	18.767611	171	60.626311
10241/070303111808/analysis/glm_hrf_coefs.nii.gz_19[rz#0]			4.747247	171	35.221529	21.315880	171	27.116737	45.384198	55	35.320590	84.953655	57	52.424714	9.672542	171	35.028653	15.165952	171	55.269734	-4.033214	56	54.330349	30.439728	52	39.972341	54.060701	254	69.191383	19.785349	256	114.613919	30.703992	171	65.222250	27.105982	171	45.927035	-0.455171	324	50.314247	51.793374	257	59.012628	9.720796	257	40.243112	-13.936184	171	54.842369	-4.103175	171	37.817221	21.632917	171	72.904507
10241/070303111808/analysis/glm_hrf_coefs.nii.gz_20[dx#0]			-0.670300	171	0.553904	-0.042078	171	0.384983	-0.217493	55	0.571387	-0.135461	57	0.611055	-0.543298	171	0.541633	-0.632386	171	0.822696	-0.440220	56	0.313826	-0.312513	52	0.459873	-0.528302	254	0.605305	-1.199804	256	2.034632	-0.122078	171	0.752812	-0.139147	171	0.710155	0.336132	324	1.212123	-0.314462	257	0.665008	-0.677140	257	0.468102	-0.069325	171	0.554608	-0.467560	171	0.419066	-0.488170	171	0.472931
10241/070303111808/analysis/glm_hrf_coefs.nii.gz_21[dy#0]			-0.468872	171	0.773074	-0.448444	171	0.444710	-0.514957	55	0.595400	-0.749407	57	0.553039	-0.060313	171	1.028570	-0.213390	171	0.758874	0.032866	56	0.659735	-0.230822	52	0.536124	-0.569848	254	0.752111	-0.425531	256	1.894524	-0.472450	171	0.684872	-0.595546	171	0.910240	0.071267	324	1.589684	-0.200741	257	0.586477	0.237699	257	0.562622	0.055908	171	1.058019	0.945076	171	1.227057	-0.453178	171	0.702925
10241/070303111808/analysis/glm_hrf_coefs.nii.gz_22[dz#0]			0.000695	171	0.337546	0.017702	171	0.171192	-0.098917	55	0.363875	-0.062897	57	0.373191	0.412429	171	0.299668	0.437373	171	0.363851	0.021411	56	0.216338	0.087451	52	0.253817	0.245948	254	0.477103	0.553252	256	0.907179	0.105936	171	0.353387	0.258053	171	0.328070	0.104761	324	0.431775	0.131767	257	0.218914	0.240745	257	0.174750	0.086387	171	0.599129	0.042536	171	0.630953	-0.035008	171	0.312899
10241/080327161039/analysis/glm_hrf_coefs.nii.gz_0[Run#1Pol#]			99.843839	171	0.073029	99.868292	171	0.057206	99.719416	55	0.082961	99.647154	57	0.095956	99.875956	171	0.054708	99.839023	171	0.064352	99.832211	56	0.044455	99.844956	52	0.049963	99.936748	254	0.059181	99.955163	256	0.107101	99.825721	171	0.077378	99.886450	171	0.091802	99.722825	324	0.095335	99.792111	257	0.089530	99.798370	257	0.100843	99.910600	171	0.066929	99.845253	171	0.094517	99.788439	171	0.160868
10241/080327161039/analysis/glm_hrf_coefs.nii.gz_1[Run#1Pol#]			0.202661	171	0.200746	0.121492	171	0.173513	0.555842	55	0.170049	0.595360	57	0.212239	0.234237	171	0.191823	0.375886	171	0.269254	0.501493	56	0.201532	0.564304	52	0.338239	0.206565	254	0.221331	0.184553	256	0.425332	0.253717	171	0.252564	0.253695	171	0.299462	0.418279	324	0.348778	0.462154	257	0.368699	0.663205	257	0.354021	0.418218	171	0.273709	0.516040	171	0.309028	0.551335	171	0.334589
10241/080327161039/analysis/glm_hrf_coefs.nii.gz_2[Run#2Pol#]			99.891120	171	0.065267	99.887089	171	0.050946	99.937364	55	0.084470	99.870393	57	0.091147	99.922936	171	0.050402	99.943207	171	0.060720	99.940466	56	0.035955	100.028801	52	0.071523	100.002120	254	0.079149	100.061795	256	0.157500	99.981663	171	0.090852	99.991773	171	0.052667	99.910107	324	0.105608	99.880492	257	0.079071	99.921003	257	0.082832	100.054197	171	0.068044	100.015952	171	0.054515	99.971999	171	0.082393
10241/080327161039/analysis/glm_hrf_coefs.nii.gz_3[Run#2Pol#]			-0.244995	171	0.123445	-0.278301	171	0.092257	-0.063428	55	0.103255	-0.030109	57	0.133104	-0.229477	171	0.090821	-0.230205	171	0.138532	-0.058905	56	0.102996	-0.043502	52	0.128341	-0.207887	254	0.121397	-0.161884	256	0.342607	-0.212534	171	0.139658	-0.185849	171	0.111399	-0.108788	324	0.130867	-0.193949	257	0.158340	-0.038181	257	0.138555	-0.015970	171	0.120307	-0.037978	171	0.124859	-0.084404	171	0.124662
10241/080327161039/analysis/glm_hrf_coefs.nii.gz_4[Run#3Pol#]			100.161485	171	0.069550	100.121298	171	0.077890	100.072364	55	0.098395	99.962257	57	0.122397	100.132420	171	0.081451	100.116308	171	0.150981	100.111372	56	0.046107	100.145128	52	0.086120	100.116372	254	0.082988	100.188615	256	0.212703	100.247148	171	0.103703	100.203488	171	0.103162	99.949196	324	0.112951	100.250028	257	0.084248	100.177659	257	0.085202	100.104278	171	0.102405	100.129056	171	0.126666	100.101623	171	0.105507
10241/080327161039/analysis/glm_hrf_coefs.nii.gz_5[Run#3Pol#]			-0.534057	171	0.230962	-0.594352	171	0.187467	-0.075075	55	0.273720	-0.080749	57	0.368650	-0.485005	171	0.170351	-0.473621	171	0.217222	-0.271327	56	0.236148	-0.062751	52	0.440011	-0.318044	254	0.318521	-0.339827	256	0.544331	-0.484430	171	0.320134	-0.479511	171	0.247810	0.003561	324	0.402389	-0.546590	257	0.355473	-0.251381	257	0.335464	0.021382	171	0.213470	0.058333	171	0.217321	-0.038913	171	0.226651
10241/080327161039/analysis/glm_hrf_coefs.nii.gz_6[Run#4Pol#]			99.795937	171	0.094831	99.755285	171	0.083962	99.787292	55	0.093887	99.739417	57	0.107257	99.793450	171	0.069932	99.762977	171	0.144431	99.894929	56	0.049782	99.908526	52	0.077530	99.827635	254	0.076506	99.908445	256	0.164798	99.797517	171	0.080566	99.826558	171	0.079478	99.755359	324	0.098046	99.826865	257	0.076490	99.909372	257	0.070921	99.967004	171	0.074274	99.942103	171	0.084572	99.837570	171	0.089836
10241/080327161039/analysis/glm_hrf_coefs.nii.gz_7[Run#4Pol#]			-0.491027	171	0.251934	-0.751985	171	0.216116	-0.006630	55	0.332398	-0.027125	57	0.350339	-0.686888	171	0.199163	-0.772416	171	0.290164	-0.382660	56	0.303640	-0.080780	52	0.283465	-0.521187	254	0.239090	-0.107548	256	0.627392	-0.125590	171	0.502025	-0.398457	171	0.230610	0.049389	324	0.505846	-0.558899	257	0.269783	-0.350709	257	0.265483	-0.000213	171	0.336256	0.089513	171	0.229785	-0.103174	171	0.360231
10241/080327161039/analysis/glm_hrf_coefs.nii.gz_8[AScorr#0]			0.068918	171	0.036433	0.069717	171	0.034236	0.071209	55	0.036775	0.127362	57	0.044629	0.044027	171	0.027929	0.062084	171	0.061867	0.031328	56	0.011625	-0.000712	52	0.019878	0.011749	254	0.026547	-0.023187	256	0.038175	0.012847	171	0.032142	0.003555	171	0.036005	0.065451	324	0.038060	0.051801	257	0.033439	0.034049	257	0.026324	-0.015614	171	0.026689	0.006833	171	0.022250	0.055409	171	0.046466
10241/080327161039/analysis/glm_hrf_coefs.nii.gz_9[ASerrorCo]			0.021290	171	0.052207	0.068937	171	0.060384	0.178180	55	0.121098	0.182490	57	0.129637	-0.002027	171	0.044190	0.056709	171	0.076181	0.036036	56	0.035142	0.034086	52	0.045346	0.032576	254	0.060391	0.029682	256	0.099217	0.092869	171	0.094006	0.050727	171	0.064400	0.165422	324	0.101118	0.025825	257	0.052855	0.034311	257	0.060529	0.052010	171	0.058138	0.035373	171	0.064104	0.121589	171	0.108716
10241/080327161039/analysis/glm_hrf_coefs.nii.gz_10[ASerrorUn]			0.094320	171	0.056093	0.100881	171	0.053676	0.132278	55	0.057873	0.151018	57	0.065151	0.090362	171	0.063642	0.121274	171	0.143894	0.074927	56	0.025524	0.095036	52	0.030710	0.121416	254	0.094375	0.107845	256	0.084339	0.044043	171	0.063363	0.084085	171	0.061648	0.167327	324	0.082766	0.045430	257	0.040129	0.057785	257	0.040282	0.056138	171	0.043178	0.044935	171	0.039814	0.118741	171	0.064982
10241/080327161039/analysis/glm_hrf_coefs.nii.gz_11[VGScorr#0]			-0.004405	171	0.019032	0.014069	171	0.018331	0.018867	55	0.035445	0.041676	57	0.028659	-0.009131	171	0.017266	-0.011446	171	0.032407	0.000282	56	0.011196	-0.025412	52	0.018117	-0.027459	254	0.028706	-0.037173	256	0.033938	-0.009721	171	0.026728	-0.016558	171	0.022904	0.036295	324	0.041431	0.001410	257	0.022614	0.001142	257	0.026259	-0.027518	171	0.016745	-0.012137	171	0.017798	-0.014149	171	0.037898
10241/080327161039/analysis/glm_hrf_coefs.nii.gz_12[VGSerrorD]			0.030258	171	0.051019	0.035685	171	0.044284	0.128165	55	0.048761	0.172294	57	0.064380	0.029918	171	0.046345	0.064936	171	0.077573	0.058403	56	0.038182	0.046289	52	0.021951	-0.006853	254	0.038074	-0.018014	256	0.049369	0.027173	171	0.065273	0.006872	171	0.048606	0.116733	324	0.065345	0.054767	257	0.051079	0.035866	257	0.052530	-0.015043	171	0.035696	0.003200	171	0.039107	0.047422	171	0.076608
10241/080327161039/analysis/glm_hrf_coefs.nii.gz_13[ASstartCu]			0.200631	171	0.107443	0.223129	171	0.104423	0.246254	55	0.078251	0.407029	57	0.164154	0.305479	171	0.169493	0.300203	171	0.300465	0.215136	56	0.097005	0.260625	52	0.089485	0.302658	254	0.155274	0.134138	256	0.105189	0.228677	171	0.165972	0.231372	171	0.157041	0.503261	324	0.273470	0.142690	257	0.086411	0.125035	257	0.096946	0.164659	171	0.120247	0.138791	171	0.122524	0.317784	171	0.149986
10241/080327161039/analysis/glm_hrf_coefs.nii.gz_14[ASendCue#]			0.175220	171	0.080759	0.150350	171	0.069010	0.187252	55	0.131774	0.296195	57	0.126257	0.202583	171	0.091269	0.222477	171	0.133871	0.188996	56	0.079187	0.105468	52	0.078694	0.121527	254	0.087579	-0.090593	256	0.147145	0.146476	171	0.107063	0.065768	171	0.144341	0.453979	324	0.192615	0.122912	257	0.081395	0.167439	257	0.065136	0.033155	171	0.086835	0.094985	171	0.129991	0.168592	171	0.150357
10241/080327161039/analysis/glm_hrf_coefs.nii.gz_15[VGSstartC]			0.048291	171	0.078019	0.079759	171	0.061858	0.109364	55	0.073006	0.179954	57	0.061594	0.229199	171	0.112198	0.185411	171	0.156330	0.038978	56	0.054936	0.043777	52	0.042981	0.203311	254	0.086559	0.046109	256	0.089853	0.094365	171	0.089632	0.142358	171	0.098968	0.375502	324	0.126320	0.063983	257	0.064444	0.068667	257	0.071094	0.138665	171	0.075920	0.130651	171	0.081167	0.103230	171	0.069000
10241/080327161039/analysis/glm_hrf_coefs.nii.gz_16[VGSendCue]			0.151297	171	0.077110	0.134859	171	0.058019	0.197787	55	0.096986	0.298886	57	0.083072	0.160958	171	0.091188	0.159138	171	0.129132	0.123805	56	0.046946	0.125336	52	0.067448	0.097208	254	0.084040	0.019174	256	0.129534	0.161106	171	0.091291	0.127378	171	0.101528	0.306964	324	0.131122	0.150047	257	0.071589	0.081353	257	0.060277	0.135266	171	0.079550	0.124093	171	0.107762	0.169770	171	0.103196
10241/080327161039/analysis/glm_hrf_coefs.nii.gz_17[rx#0]			4.806745	171	10.475042	17.563303	171	11.608349	-4.883778	55	17.183692	0.768999	57	19.277152	23.226531	171	15.524345	31.717256	171	15.829526	21.863193	56	18.781987	4.442549	52	18.399201	14.070830	254	15.604653	-2.996717	256	31.278103	-19.929706	171	31.470435	1.679081	171	19.621663	-0.386449	324	27.118043	17.382641	257	23.760031	26.316619	257	20.327522	3.321126	171	22.889030	2.861652	171	16.673917	-0.474554	171	22.735457
10241/080327161039/analysis/glm_hrf_coefs.nii.gz_18[ry#0]			33.050976	171	42.351186	-9.295689	171	42.865444	125.268395	55	44.871050	107.147135	57	52.458453	6.506274	171	38.673010	15.425062	171	67.197352	54.328179	56	44.933812	102.912368	52	63.174602	7.787518	254	36.930115	58.189659	256	76.466183	92.895713	171	75.534039	45.888434	171	53.532443	107.526613	324	65.896260	72.867804	257	58.519762	92.656506	257	63.301405	82.478834	171	51.279615	123.242576	171	62.314536	104.357064	171	92.462930
10241/080327161039/analysis/glm_hrf_coefs.nii.gz_19[rz#0]			-93.242199	171	56.760507	-115.012434	171	65.202021	5.727869	55	118.402751	-11.866058	57	113.191607	-84.292294	171	62.734214	-53.157896	171	120.144015	-150.619778	56	42.297386	-10.029859	52	161.782395	-7.275918	254	113.588362	110.527153	256	177.618923	-12.550521	171	131.553036	-56.079431	171	107.927934	173.693583	324	143.068313	-216.552029	257	99.004386	-172.079317	257	138.790636	43.801606	171	102.266506	84.158876	171	74.184603	-1.195047	171	94.281682
10241/080327161039/analysis/glm_hrf_coefs.nii.gz_20[dx#0]			1.064216	171	0.813587	1.785434	171	0.788804	0.236541	55	1.657413	0.058888	57	1.377227	1.577377	171	0.694095	1.345226	171	1.243593	1.688161	56	0.592595	0.470867	52	1.469715	0.959099	254	1.041517	-1.249095	256	2.838682	0.088212	171	1.767071	0.896113	171	1.258929	-1.501345	324	1.815788	2.577658	257	1.084519	1.961067	257	1.330694	0.061766	171	1.300556	-0.396357	171	0.988155	0.535176	171	1.139168
10241/080327161039/analysis/glm_hrf_coefs.nii.gz_21[dy#0]			0.000853	171	0.460995	-0.009369	171	0.497584	-0.926385	55	0.441226	-0.953230	57	0.528740	-0.012370	171	0.513667	-0.264798	171	0.698841	-0.231986	56	0.273206	-0.782256	52	0.427611	-0.456054	254	0.616089	-0.431058	256	1.377932	-0.879115	171	0.776659	-0.630372	171	0.403920	-0.602799	324	0.946359	0.118105	257	0.718015	0.059656	257	0.616470	-0.657507	171	0.591271	-0.403083	171	0.384183	-0.836419	171	0.755061
10241/080327161039/analysis/glm_hrf_coefs.nii.gz_22[dz#0]			1.015949	171	0.299197	0.978350	171	0.242828	0.887986	55	0.328781	0.867483	57	0.409132	0.979116	171	0.325440	1.149414	171	0.401774	0.928765	56	0.171846	0.801754	52	0.273665	0.700690	254	0.375028	0.829757	256	0.736100	1.140783	171	0.250608	1.016407	171	0.291361	0.662524	324	0.554168	1.371823	257	0.260576	1.166227	257	0.305729	0.495198	171	0.485249	0.690291	171	0.661889	0.794388	171	0.362491
10241/090311160230/analysis/glm_hrf_coefs.nii.gz_0[Run#1Pol#]			99.836892	171	0.048214	99.850780	171	0.053393	99.816654	55	0.046948	99.764731	57	0.088611	99.861251	171	0.049325	99.880505	171	0.087597	99.871537	56	0.039900	99.837996	52	0.042570	99.837241	254	0.063843	99.956715	256	0.149089	99.814064	171	0.077065	99.855267	171	0.074816	99.774827	324	0.080455	99.851195	257	0.069449	99.912300	257	0.047219	99.888233	171	0.045971	99.871478	171	0.035526	99.797889	171	0.073160
10241/090311160230/analysis/glm_hrf_coefs.nii.gz_1[Run#1Pol#]			-0.087276	171	0.127696	-0.051730	171	0.062685	-0.134028	55	0.087729	-0.099779	57	0.115582	-0.157962	171	0.083493	-0.126674	171	0.096941	-0.025249	56	0.078794	-0.060544	52	0.088395	-0.102999	254	0.121851	0.037128	256	0.311109	-0.224430	171	0.120316	-0.162218	171	0.113891	0.010384	324	0.106436	-0.118778	257	0.105923	-0.051918	257	0.099886	0.071708	171	0.138604	0.002817	171	0.072438	0.049727	171	0.115534
10241/090311160230/analysis/glm_hrf_coefs.nii.gz_2[Run#2Pol#]			100.039421	171	0.068244	100.038348	171	0.058786	99.925821	55	0.066671	99.902571	57	0.135075	100.025668	171	0.064255	99.994183	171	0.055088	100.084957	56	0.065328	100.146612	52	0.057429	100.161508	254	0.109880	100.083298	256	0.181093	100.126940	171	0.119414	100.108513	171	0.062489	99.878097	324	0.084086	100.002422	257	0.101299	99.973999	257	0.103630	100.016342	171	0.067277	100.009480	171	0.055774	100.047935	171	0.135585
10241/090311160230/analysis/glm_hrf_coefs.nii.gz_3[Run#2Pol#]			-0.181225	171	0.238047	-0.142603	171	0.164869	-0.148916	55	0.184523	-0.169196	57	0.237083	-0.277447	171	0.232173	-0.107945	171	0.260772	-0.233854	56	0.267879	-0.573955	52	0.230514	-0.413778	254	0.357220	0.149979	256	0.794723	-0.523372	171	0.373224	-0.352652	171	0.331999	-0.081184	324	0.265882	-0.160046	257	0.292424	0.025049	257	0.229427	0.038025	171	0.221749	-0.063399	171	0.197762	-0.142576	171	0.328387
10241/090311160230/analysis/glm_hrf_coefs.nii.gz_4[Run#3Pol#]			99.966895	171	0.039551	99.939881	171	0.032657	99.954271	55	0.030379	99.886001	57	0.041769	99.939557	171	0.041135	99.917356	171	0.065578	99.959477	56	0.029051	99.916425	52	0.026409	99.978079	254	0.045497	100.047616	256	0.140480	99.980434	171	0.055918	99.960930	171	0.043961	99.900021	324	0.051924	99.973075	257	0.033369	99.985897	257	0.027720	100.027499	171	0.035316	100.017130	171	0.030928	99.942816	171	0.041903
10241/090311160230/analysis/glm_hrf_coefs.nii.gz_5[Run#3Pol#]			0.007269	171	0.187901	-0.049770	171	0.124808	0.080279	55	0.169555	0.053541	57	0.202531	-0.128505	171	0.203571	-0.304424	171	0.198310	0.107867	56	0.109172	0.149387	52	0.124677	0.069032	254	0.203645	-0.017951	256	0.442613	-0.047180	171	0.212013	-0.149959	171	0.193578	0.413720	324	0.368316	0.012132	257	0.131556	-0.035887	257	0.171432	0.365013	171	0.145526	0.277527	171	0.166845	0.229755	171	0.202228
10241/090311160230/analysis/glm_hrf_coefs.nii.gz_6[Run#4Pol#]			100.003333	171	0.048631	99.990783	171	0.037429	99.942111	55	0.034942	99.893697	57	0.053727	99.963245	171	0.048548	99.996175	171	0.063736	100.008741	56	0.028070	99.940055	52	0.032257	99.973317	254	0.047456	100.019814	256	0.081565	100.038706	171	0.056847	100.036119	171	0.080112	99.947072	324	0.073802	99.999383	257	0.051363	99.993902	257	0.042681	100.040413	171	0.044127	100.015932	171	0.040581	100.011041	171	0.043717
10241/090311160230/analysis/glm_hrf_coefs.nii.gz_7[Run#4Pol#]			-0.056293	171	0.159141	-0.118181	171	0.093812	0.040409	55	0.154078	0.046748	57	0.116937	-0.150070	171	0.128759	-0.259105	171	0.158280	0.035329	56	0.073125	0.023700	52	0.101832	-0.028902	254	0.156339	-0.147274	256	0.409909	-0.047045	171	0.157804	-0.166340	171	0.166585	0.333952	324	0.296828	0.036152	257	0.112859	-0.014187	257	0.116048	0.337694	171	0.121002	0.251906	171	0.131007	0.151821	171	0.160876
10241/090311160230/analysis/glm_hrf_coefs.nii.gz_8[AScorr#0]			0.029218	171	0.015967	0.027237	171	0.020641	0.054747	55	0.019291	0.073513	57	0.020990	0.024170	171	0.015285	0.022757	171	0.022374	0.000188	56	0.012467	0.013468	52	0.011137	-0.006087	254	0.018107	-0.000626	256	0.025030	-0.005840	171	0.021649	-0.001889	171	0.013885	0.048822	324	0.024241	0.015996	257	0.024297	0.010696	257	0.020729	-0.005551	171	0.012890	0.003016	171	0.019325	0.024975	171	0.028971
10241/090311160230/analysis/glm_hrf_coefs.nii.gz_9[ASerrorCo]			-0.047841	171	0.041926	-0.023512	171	0.042158	0.009345	55	0.038801	0.023310	57	0.048786	-0.061841	171	0.044913	-0.055631	171	0.054130	-0.019075	56	0.037158	0.008385	52	0.033200	-0.045234	254	0.035757	-0.067441	256	0.081420	-0.042906	171	0.042096	-0.058893	171	0.046585	0.069462	324	0.058843	-0.060446	257	0.033828	-0.036179	257	0.036880	-0.023209	171	0.038449	-0.016842	171	0.043884	-0.037054	171	0.039988
10241/090311160230/analysis/glm_hrf_coefs.nii.gz_10[ASerrorUn]			-0.071177	171	0.064059	-0.011710	171	0.059378	-0.029546	55	0.049520	0.016415	57	0.049124	-0.111924	171	0.088636	-0.034327	171	0.113667	-0.039793	56	0.076515	0.006042	52	0.069487	-0.212234	254	0.125537	-0.073049	256	0.141134	-0.174212	171	0.102865	-0.041156	171	0.076814	-0.089754	324	0.163346	-0.081728	257	0.072313	-0.051529	257	0.076607	-0.039561	171	0.085237	-0.030132	171	0.078912	-0.109619	171	0.116731
10241/090311160230/analysis/glm_hrf_coefs.nii.gz_11[VGScorr#0]			0.034075	171	0.026027	0.032267	171	0.019928	0.070033	55	0.020527	0.095964	57	0.032516	0.033833	171	0.026847	0.042138	171	0.023800	0.023383	56	0.009647	0.023315	52	0.013028	0.000936	254	0.031781	-0.032402	256	0.043595	0.014233	171	0.023440	0.008005	171	0.028373	0.064369	324	0.028435	0.055439	257	0.032991	0.042300	257	0.028687	0.011520	171	0.016463	0.020900	171	0.017124	0.033417	171	0.043586
10241/090311160230/analysis/glm_hrf_coefs.nii.gz_12[VGSerrorD]			0.020036	171	0.031080	0.025594	171	0.025899	0.040637	55	0.038159	0.083187	57	0.044595	0.041256	171	0.033993	0.011660	171	0.045475	0.011326	56	0.018378	0.026429	52	0.018500	0.030877	254	0.032012	-0.029970	256	0.060261	0.029242	171	0.049157	0.004429	171	0.037067	0.069320	324	0.042286	0.030054	257	0.035085	0.015253	257	0.028605	-0.002497	171	0.024315	0.007022	171	0.027047	0.027843	171	0.029019
10241/090311160230/analysis/glm_hrf_coefs.nii.gz_13[ASstartCu]			0.043798	171	0.059785	0.052270	171	0.072491	0.119425	55	0.082520	0.159158	57	0.072737	0.075067	171	0.063142	0.114951	171	0.197451	0.027312	56	0.041041	0.050628	52	0.048337	0.011871	254	0.081403	-0.013964	256	0.068639	0.008520	171	0.061769	0.018774	171	0.087525	0.238208	324	0.110577	0.059852	257	0.068423	0.043925	257	0.068953	0.062001	171	0.091633	0.047402	171	0.065762	0.108417	171	0.104897
10241/090311160230/analysis/glm_hrf_coefs.nii.gz_14[ASendCue#]			0.022505	171	0.060677	0.062607	171	0.073261	0.003382	55	0.075199	0.080382	57	0.067465	0.123371	171	0.092002	0.086539	171	0.194853	0.004779	56	0.058460	0.048819	52	0.069582	0.131846	254	0.098788	0.062396	256	0.083524	0.072603	171	0.108246	0.101423	171	0.103066	0.194924	324	0.117822	-0.019431	257	0.077413	0.022351	257	0.053875	0.001278	171	0.075583	0.074348	171	0.065500	0.114001	171	0.101374
10241/090311160230/analysis/glm_hrf_coefs.nii.gz_15[VGSstartC]			0.048388	171	0.068412	0.125387	171	0.094470	0.040168	55	0.074287	0.151395	57	0.091841	0.105929	171	0.075984	0.158987	171	0.191464	0.084903	56	0.050793	0.156750	52	0.054097	0.125181	254	0.075676	0.042239	256	0.089584	0.051996	171	0.092265	0.098310	171	0.067419	0.238834	324	0.118397	-0.012273	257	0.082607	-0.002190	257	0.063989	0.047584	171	0.083582	0.015410	171	0.088855	0.084373	171	0.072468
10241/090311160230/analysis/glm_hrf_coefs.nii.gz_16[VGSendCue]			-0.099131	171	0.088984	-0.099790	171	0.081395	-0.018177	55	0.089556	0.023279	57	0.081144	0.086794	171	0.089268	0.028028	171	0.168470	0.008402	56	0.058442	0.028510	52	0.040272	0.148280	254	0.110811	0.005770	256	0.110042	0.024127	171	0.117433	0.041300	171	0.068182	0.264040	324	0.180811	0.007493	257	0.052409	0.002987	257	0.056886	0.049408	171	0.069628	0.051838	171	0.075395	0.026107	171	0.086114
10241/090311160230/analysis/glm_hrf_coefs.nii.gz_17[rx#0]			-18.080414	171	16.180288	-2.704957	171	11.985397	-44.182336	55	26.426669	-31.332137	57	24.562389	-13.619512	171	14.639129	5.397049	171	16.513782	-8.313282	56	13.499298	-3.436045	52	11.861875	-6.235100	254	22.064259	17.733547	256	31.346666	-35.084788	171	23.798616	-11.707619	171	30.954078	-53.541178	324	32.401860	-25.998617	257	20.249839	-9.107367	257	18.386497	-29.862117	171	26.421852	-33.081049	171	19.108453	-15.479998	171	23.560334
10241/090311160230/analysis/glm_hrf_coefs.nii.gz_18[ry#0]			10.654746	171	38.877110	19.530818	171	37.719773	-21.674260	55	41.101128	-10.408506	57	42.558052	13.289812	171	72.557221	96.432525	171	68.231000	-30.764326	56	50.128249	-60.294442	52	30.980905	-54.716294	254	59.253688	-16.472978	256	87.681141	18.919162	171	52.511119	42.768339	171	57.729380	-64.450899	324	95.987693	16.002990	257	51.615485	27.923021	257	62.280210	-50.000756	171	34.994661	-42.134028	171	57.818281	-18.857569	171	59.978811
10241/090311160230/analysis/glm_hrf_coefs.nii.gz_19[rz#0]			124.085339	171	36.331149	97.021188	171	31.665733	94.079817	55	37.185531	101.239151	57	68.740910	61.092916	171	33.875728	70.682433	171	44.710712	89.883226	56	26.644698	66.693948	52	41.023921	102.073829	254	53.856099	59.912561	256	117.344318	162.009185	171	74.102675	121.588204	171	85.752211	124.615651	324	58.366211	116.220679	257	43.966859	73.096763	257	42.216453	138.378443	171	54.180232	131.338500	171	32.722266	166.981452	171	57.316112
10241/090311160230/analysis/glm_hrf_coefs.nii.gz_20[dx#0]			-1.084586	171	0.737790	-0.753759	171	0.613414	-1.434248	55	0.612722	-1.047226	57	0.645007	-0.342914	171	0.800795	-0.167796	171	0.955080	-0.244457	56	0.731869	1.208219	52	0.802306	-0.251631	254	1.110443	-1.829551	256	2.770353	-0.394086	171	1.282296	-0.288366	171	1.068778	-1.117223	324	1.044136	-0.935062	257	0.748161	-0.864750	257	0.899127	-1.479672	171	0.979913	-1.428274	171	0.794660	-0.976348	171	0.922652
10241/090311160230/analysis/glm_hrf_coefs.nii.gz_21[dy#0]			0.087199	171	0.335139	0.368628	171	0.302966	-0.234719	55	0.434593	-0.223244	57	0.393974	0.273142	171	0.338915	0.675973	171	0.353070	0.099697	56	0.216648	-0.334225	52	0.211132	-0.129047	254	0.501500	0.319797	256	1.139410	-0.011795	171	0.510155	0.377567	171	0.491547	-0.402851	324	0.900689	-0.155027	257	0.439647	-0.076818	257	0.357388	-0.630723	171	0.322712	-0.612440	171	0.464882	-0.167834	171	0.500549
10241/090311160230/analysis/glm_hrf_coefs.nii.gz_22[dz#0]			0.232449	171	0.316468	0.414480	171	0.202385	-0.134292	55	0.395010	-0.076820	57	0.259861	0.383400	171	0.266907	0.691540	171	0.336709	0.060423	56	0.155821	0.001975	52	0.171561	0.262104	254	0.334573	0.578775	256	0.741214	0.203917	171	0.299867	0.493562	171	0.352145	-0.829334	324	0.734406	0.022926	257	0.258685	0.099321	257	0.232678	-0.576219	171	0.257829	-0.445500	171	0.329274	-0.151236	171	0.372478
